Charles,James,8754 Second Ave.,Cheltenham,England,GL50,20071218,666525.10
Devin,James,8794 Gumwood,Burlingame,California,94010,20071112,666525.10
Eduardo,James,9781 Bermad Dr.,Coronado,California,92118,20080725,666525.10
Tanya,Navarro,Roßstr 7752,Paderborn,Hamburg,33041,20071211,703791.04
Tanya,Gutierrez,8, rue Montcalm,Lille,Nord,59000,20070113,741056.98
Richard,James,2732 Frisbie Ct.,N. Vancouver,British Columbia,V7L 4J4,20070924,666525.10
Marcus,James,1318 Ramer Ct.,Shawnee,British Columbia,V8Z 4N5,20080716,666525.10
Tanya,Torres,6512 Bola Raton Court,London,England,SW8 1XD,20071117,685158.07
Tanya,Dominguez,Berliner Platz 499,Berlin,Saarland,12311,20080706,741056.98
Ian,James,4522 N. 227th St.,Santa Monica,California,90401,20070524,666525.10
Tanya,Gill,8850 Thunderbird Drive,Burlingame,California,94010,20070917,647892.13
Tanya,Vazquez,2, place de Brazaville,Saint Ouen,Somme,80610,20071114,703791.04
Tanya,Blanco,8, avenue de Norvege,Paris,Seine (Paris),75012,20070212,685158.07
Seth,James,2132 Virginia Lane,Bellingham,Washington,98225,20080327,666525.10
Xavier,James,3881 Nottingham Pl.,Lemon Grove,California,91945,20071011,666525.10
Tanya,Serrano,3238 Laguna Circle,London,England,EC1R 0DU,20070811,703791.04
Tanya,Ramos,6088 Clark Creek Rd,Brisbane,Queensland,4000,20070211,666525.10
Dalton,James,250 Montgomery Ave.,Woodburn,Oregon,97071,20080614,666525.10
Joy,Alonso,1697 Charlotte Court,York,England,Y024 1GF,20070608,685158.07
Tanya,Carlson,9435 Vine Hill Way,St. Leonards,New South Wales,2065,20071110,703791.04
Tanya,Suarez,Zimmerstr 24222,Hamburg,Hamburg,20354,20071212,685158.07
Tanya,Sanz,67, cours Mirabeau,Cergy,Val d'Oise,95000,20071125,647892.13
Jeremiah,James,4909 Vine Lane,Cliffside,British Columbia,V8Y 1L1,20071008,666525.10
Carlos,Watson,1532 Marlene Dr.,El Cajon,California,92020,20080523,685158.07
Tanya,Rubio,3478 Liana Lane,Springwood,New South Wales,2777,20080322,666525.10
Isaiah,Watson,7223 Vinewood Dr.,Bremerton,Washington,98312,20070919,685158.07
Melinda,Hernandez,1752 Atrice Lane,Lane Cove,New South Wales,1597,20071005,741056.98
Melinda,Alvarez,4192 May Rd.,Coronado,California,92118,20080413,703791.04
Melinda,Jimenez,Rotthäuser Weg 866,Paderborn,Nordrhein-Westfalen,33098,20060813,703791.04
Alex,Watson,5047 Northwood Dr.,San Diego,California,92102,20080108,685158.07
Melinda,Moreno,7408, rue Maillard,Drancy,Seine Saint Denis,93700,20071124,685158.07
Evan,Watson,4833 Maine Dr.,Woodland Hills,California,91364,20070526,685158.07
Mason,Watson,255 Mt. Olivet Ct.,Lake Oswego,Oregon,97034,20080715,685158.07
Damien,Chande,57, avenue du Québec,Paris,Seine (Paris),75009,20071018,685158.07
Joy,Romero,6746 River Ash Court,Wollongong,New South Wales,2500,20071231,685158.07
Melinda,Romero,232 Pinnacle Drive,Cheltenham,England,GL50,20070817,685158.07
Isaac,Watson,2951 Cape Cod Way,Marysville,Washington,98270,20060715,685158.07
Jesse,Watson,1283 Teakwood Court,Long Beach,California,90802,20080621,685158.07
Sean,Watson,4233 Bonita Ave.,Spring Valley,California,91977,20071217,685158.07
Timothy,Watson,5474 Limewood Pl.,San Gabriel,California,91776,20071104,685158.07
Melinda,Navarro,1562 Black Walnut,Melbourne,Victoria,3000,20060131,703791.04
Patrick,Watson,8678 Hartnell Court,Lynnwood,Washington,98036,20080316,685158.07
Brian,Watson,174 Carlotta,Lynnwood,Washington,98036,20051226,685158.07
Melinda,Gutierrez,555, quai Paul Doumer,Chatou,Yveline,78400,20070210,741056.98
Bryce,Watson,3632 Ramsay Circle,Watford,England,WA3,20070722,685158.07
Melinda,Torres,2895 Churchill Dr,Findon,South Australia,5023,20070218,685158.07
Nathaniel,Watson,8037 Hillridge Way,Melton,Victoria,3337,20060312,685158.07
Melinda,Dominguez,7776 Partridge Dr.,Clackamas,Oregon,97015-6403,20080614,741056.98
Chase,Watson,4406 Glenside Court,Marysville,Washington,98270,20070331,685158.07
Juan,Watson,6409 Queens Road,Spokane,Washington,99202,20060617,685158.07
Sebastian,Watson,801, rue des Bouchers,Drancy,Seine Saint Denis,93700,20061231,685158.07
Melinda,Gill,805 Rainier Dr.,Sydney,New South Wales,1002,20051115,647892.13
Melinda,Vazquez,8546 Wilson Court,Oxford,England,OX1,20080107,703791.04
Cole,Watson,601 Asilomar Dr.,Metchosin,British Columbia,V9,20050701,685158.07
Melinda,Serrano,Wertheimer Straße 895,Bottrop,Nordrhein-Westfalen,46236,20070901,703791.04
Joy,Navarro,1512 Orangewood Ave.,Warrington,England,WA3 7BH,20060823,703791.04
Melinda,Ramos,5867 North Ridge Drive,Colma,California,94014,20080206,666525.10
Jared,Watson,7477 Mt. Everest Court,Walla Walla,Washington,99362,20071109,685158.07
Melinda,Carlson,8152 Claudia Dr.,Gloucestershire,England,GL7 1RY,20070226,703791.04
Garrett,Watson,5087 Valle Vista Avenue,National City,California,91950,20070910,685158.07
Melinda,Suarez,3823 Birch Bark Dr,Cloverdale,South Australia,6105,20080326,685158.07
Steven,Watson,Postfach 55 99 99,Ingolstadt,Bayern,85049,20070506,685158.07
Miguel,Sanz,8969 Royal Links Ct.,Burbank,California,91502,20080521,647892.13
Melinda,Rubio,Am Gallberg 8667,Berlin,Nordrhein-Westfalen,14197,20070413,666525.10
Adrian,Watson,3205 Sierra Drive,Hervey Bay,Queensland,4655,20070918,685158.07
Melinda,Ortega,2, rue Henri Gagnon,Pantin,Seine Saint Denis,93500,20080408,685158.07
Cody,West,4192 May Rd.,Burien,Washington,98168,20080509,647892.13
Charles,Watson,4487 San Miguel Court,Bellflower,California,90706,20080430,685158.07
Devin,Watson,5728 Thames Dr,Westminster,British Columbia,V3L 1H4,20080306,685158.07
Eduardo,Watson,8932 Sandalwood Dr.,San Diego,California,92102,20070808,685158.07
Lori,Hernandez,4654 Marina View Pkwy.,Newcastle upon Tyne,England,NT20,20071015,741056.98
Richard,Watson,428 Silverado Dr.,Victoria,British Columbia,V8V,20070921,685158.07
Lori,Alvarez,2751 Hooftrail Way,Warrnambool,Victoria,3280,20070203,703791.04
Marcus,Watson,6542 Greenwood Pl.,Sooke,British Columbia,V0,20071117,685158.07
Ian,Watson,8291 Serpentine,York,England,YO15,20080302,685158.07
Lori,Jimenez,252, rue de la Centenaire,Paris,Seine (Paris),75017,20070821,703791.04
Lori,Moreno,792 Myrtle Drive,Lane Cove,New South Wales,1597,20070515,685158.07
Joy,Gutierrez,6396 Market Place,Perth,South Australia,6006,20080514,741056.98
Lori,Munoz,2934 Bentley St.,Gloucestershire,England,GL7 1RY,20070824,666525.10
Lucas,Watson,595 Clayton Rd.,Chula Vista,California,91910,20071002,685158.07
Seth,Watson,5254 Westwood Lane,Seattle,Washington,98104,20080209,685158.07
Xavier,Watson,1877 Minert Rd.,Everett,Washington,98201,20080303,685158.07
Dalton,Watson,6790 Falcon Dr.,Santa Monica,California,90401,20060713,685158.07
Jeremy,Watson,6322 Springwood Way,La Jolla,California,92806,20070704,685158.07
Lori,Romero,4583 Tice,London,England,W1Y 3RA,20080227,685158.07
Carlos,Brooks,1490 Daylight Pl.,Lebanon,Oregon,97355,20080411,685158.07
Angel,Brooks,1276 Carlisle Way,Redmond,Washington,98052,20070218,685158.07
Lori,Navarro,4633 Jefferson Street,Findon,South Australia,5023,20080607,703791.04
Isaiah,Brooks,9353 Creekside Dr.,Portland,Oregon,97205,20080102,685158.07
Alex,Brooks,2050 B Avenue I,Santa Cruz,California,95062,20080509,685158.07
Evan,Brooks,381 Marina Village Pkwy.,Vancouver,British Columbia,V7L 4J4,20080315,685158.07
Lori,Gutierrez,879 Panoramic Ave,Maidenhead,England,SL67RJ,20080222,741056.98
Lori,Dominguez,2466 Clearland Circle,Warrington,England,WA1,20070327,741056.98
Mason,Brooks,3331 Algiers Dr.,Milwaukie,Oregon,97222,20080624,685158.07
Isaac,Brooks,1917 Buskirk Ave.,Langford,British Columbia,V9,20060306,685158.07
Lori,Gill,7074 Crown Court,Runcorn,England,TY31,20080404,647892.13
Jesse,Brooks,5121 Alta Vista,Concord,California,94519,20080119,685158.07
Lori,Blanco,6966 Eaker Way,Darlinghurst,New South Wales,2010,20071223,685158.07
Sean,Brooks,6616 Baird Court,Grossmont,California,91941,20060313,685158.07
Joy,Torres,Postenweg 5752,Neunkirchen,Saarland,66578,20080418,685158.07
Lori,Serrano,8905 Candlestick Dr.,Rockhampton,Queensland,4700,20080206,703791.04
Timothy,Brooks,2731 Northgate Road,Lynnwood,Washington,98036,20080211,685158.07
Lori,Ramos,Herzogstr 3899,Berlin,Hessen,12171,20050829,666525.10
Patrick,Brooks,4480 Armstrong Rd.,National City,California,91950,20080501,685158.07
Brian,Brooks,849 Donegal Road,W. Linn,Oregon,97068,20080101,685158.07
Bryce,Brooks,5508 Glenmount Dr.,Royal Oak,British Columbia,V8X,20070802,685158.07
Nathaniel,Brooks,2131 Covington Court,Chula Vista,California,91910,20070912,685158.07
Chase,Brooks,9699 William Reed Dr.,Yakima,Washington,98901,20080306,685158.07
Juan,Brooks,6576 Lime Ridge Dr.,Renton,Washington,98055,20080628,685158.07
Lori,Suarez,Zollstr 8,Hamburg,Hamburg,20354,20070328,685158.07
Sebastian,Brooks,Altendorfer Straße 299,Frankfurt,Hessen,60323,20080406,685158.07
Lori,Sanz,7120 Panoramic Drive,Burnaby,British Columbia,V3J 6Z3,20060504,647892.13
Cole,Brooks,4186 Silver Oaks Pl.,Newport Beach,California,92625,20071102,685158.07
Lori,Rubio,2554, rue des Pyrenees,Orleans,Loiret,45000,20080227,666525.10
Jared,Brooks,2263 Terra Granada,Cranbourne,Victoria,3977,20070601,685158.07
Lori,Ortega,273 Winding Lane,Burien,Washington,98168,20071226,685158.07
Louis,Zhang,5099 Park Lane Circle,Silverwater,New South Wales,2264,20060423,666525.10
Garrett,Brooks,635 Chickpea Ct.,El Cajon,California,92020,20080314,685158.07
Steven,Brooks,3585 Holly Oak Dr.,Shawnee,British Columbia,V8Z 4N5,20080310,685158.07
Louis,Wang,Dunckerstr 185,Erlangen,Bayern,91054,20071226,647892.13
Adrian,Brooks,4827 Seawind Dr.,Beverly Hills,California,90210,20080627,685158.07
Louis,Chen,9162 Jemco Court,Port Macquarie,New South Wales,2444,20071213,647892.13
Charles,Brooks,9526 Ridgeview Dr.,Corvallis,Oregon,97330,20070731,685158.07
Joy,Dominguez,2625 Fremont St.,Warrnambool,Victoria,3280,20061014,741056.98
Louis,Li,88, impasse Notre-Dame,Roncq,Nord,59223,20071023,610626.18
Louis,Liu,8024 Azores Court,Concord,California,94519,20080710,629259.16
Devin,Brooks,4231 Highland Dr.,Torrance,California,90505,20071029,685158.07
Louis,Yang,7485 Lacassie Ave.,Goulburn,New South Wales,2580,20071222,647892.13
Eduardo,Brooks,8636 St. Francis St.,Redmond,Washington,98052,20060919,685158.07
Richard,Brooks,5005 Appalachian Dr.,Port Orchard,Washington,98366,20050710,685158.07
Louis,Huang,7, rue des Vendangeurs,Colombes,Hauts de Seine,92700,20080425,666525.10
Marcus,Brooks,7008 Buckingham Dr.,Marysville,Washington,98270,20071204,685158.07
Louis,Wu,Knaackstr 442,Frankfurt,Hessen,60323,20080217,610626.18
Ian,Brooks,6286 Mt. Sequoia Ct.,Cliffside,British Columbia,V8Y 1L1,20071113,685158.07
Sabrina,Diaz,25, rue de Cambrai,Paris,Seine (Paris),75007,20080229,647892.13
Sabrina,Hernandez,1156 Corte Poquito,Beaverton,Oregon,97005,20080329,741056.98
Lucas,Brooks,1200 Rosemarie Pl,Royal Oak,British Columbia,V8X,20071121,685158.07
Sabrina,Alvarez,Pflugstr 2525,Ingolstadt,Bayern,85049,20071021,703791.04
Seth,Brooks,733 Eaker Way,Tacoma,Washington,98403,20070801,685158.07
Xavier,Brooks,5900 Pinehurst Court,Spring Valley,California,91977,20070415,685158.07
Dalton,Brooks,5686 N Sweetbriar Court,Corvallis,Oregon,97330,20060712,685158.07
Jeremy,Brooks,107, rue des Bouchers,Chatou,Yveline,78400,20070831,685158.07
Sabrina,Jimenez,Krönerweg 2662,Stuttgart,Saarland,70511,20080306,703791.04
Sabrina,Moreno,Husemann Straße 9514,Erlangen,Bayern,91054,20070916,685158.07
Carlos,Kelly,3804 Dayton Court,Warrington,England,WA1,20080526,666525.10
Angel,Kelly,4791 Wightman Lane,Port Hammond,British Columbia,V6B 3P7,20071019,666525.10
Sabrina,Alonso,Platz des Landtags 22,Ingolstadt,Bayern,85049,20080516,685158.07
Alex,Kelly,6327 Mount Olivet Ct.,Puyallup,Washington,98371,20080330,666525.10
Evan,Kelly,9531 Lancaster,Daly City,California,94015,20071202,666525.10
Sabrina,Romero,1142 Firestone Dr.,Melton,Victoria,3337,20080118,685158.07
Mason,Kelly,Zeiter Weg 9563,Bottrop,Nordrhein-Westfalen,46236,20080403,666525.10
Isaac,Kelly,7141 Second Ave.,Grossmont,California,91941,20051225,666525.10
Jesse,Kelly,8890 Limewood Pl.,Newport Beach,California,92625,20070903,666525.10
Sean,Kelly,5259 Prestwick Dr.,Oakland,California,94611,20070325,666525.10
Sabrina,Torres,5145 Redhead Way,North Sydney,New South Wales,2055,20060522,685158.07
Timothy,Kelly,9918 Scottsdale Rd.,Novato,California,94947,20080414,666525.10
Patrick,Kelly,6540 Park Glen Ct.,Kirkland,Washington,98033,20080417,666525.10
Sabrina,Dominguez,8452 Pine Hollow Rd.,Hawthorne,Queensland,4171,20071025,741056.98
Brian,Kelly,1454 Hillridge Way,Redwood City,California,94063,20070904,666525.10
Nathaniel,Kelly,6154 Geneva Ave.,Oregon City,Oregon,97045,20071210,666525.10
Chase,Kelly,5940 Dleta Road,Spring Valley,California,91977,20060427,666525.10
Sabrina,Blanco,3, rue de la Cavalerie,Paris,Seine (Paris),75003,20060607,685158.07
Juan,Kelly,4018 Fountain Road,Grossmont,California,91941,20080202,666525.10
Sabrina,Serrano,77, rue du Puits Dixme,Saint Ouen,Charente-Maritime,17490,20060913,703791.04
Sabrina,Ramos,868 Aspen Dr.,Wollongong,New South Wales,2500,20080101,666525.10
Sabrina,Carlson,Potsdamer Straße 539,Darmstadt,Hessen,64283,20080210,703791.04
Sabrina,Suarez,2140, rue Léo Delibes,Les Ulis,Essonne,91940,20080515,685158.07
Cole,Kelly,2, rue Georges-Clémenceau,Dunkerque,Nord,59140,20080515,666525.10
Sabrina,Sanz,5331 Buskrik Avenue,East Brisbane,Queensland,4169,20080617,647892.13
Jared,Kelly,Königstr 284,Kassel,Hessen,34117,20060225,666525.10
Sabrina,Rubio,6068 Campbell Ave,Melton,Victoria,3337,20060609,666525.10
Bryan,Kelly,1270 Danesta Dr.,N. Vancouver,British Columbia,V7L 4J4,20070329,666525.10
Garrett,Kelly,7129 N Larwin Ave.,Chula Vista,California,91910,20060502,666525.10
Steven,Kelly,8625 Olive Ave.,Lemon Grove,California,91945,20060517,666525.10
Krista,Martin,Bundesallee 9511,Dresden,Hessen,01071,20060217,685158.07
Krista,Gomez,890 Breck Court,Cliffside,British Columbia,V8Y 1L1,20070923,666525.10
Masato,Kawai,4, avenue des Laurentides,Roubaix,Nord,59100,20080214,666525.10
Krista,Ruiz,8908 The Trees Drive,Hervey Bay,Queensland,4655,20061128,647892.13
Cody,Kelly,6489 North 49th St.,Corvallis,Oregon,97330,20071016,666525.10
Charles,Kelly,11, rue de l'Espace De Schengen,Paris,Seine (Paris),75007,20080605,666525.10
Krista,Diaz,2415 Angi Lane,Newcastle upon Tyne,England,NT20,20080424,647892.13
Devin,Kelly,4861 Via Valencia,Spring Valley,California,91977,20070126,666525.10
Eduardo,Kelly,1483 Santa Lucia Dr.,Berkeley,California,94704,20070923,666525.10
Richard,Kelly,9052 Maureen Lane,Kirkby,England,KB9,20080125,666525.10
Krista,Hernandez,5091 Laurel Dr.,Cranbourne,Victoria,3977,20070427,741056.98
Marcus,Kelly,5929 Seaview Dr.,Newcastle upon Tyne,England,NT20,20071208,666525.10
Ian,Kelly,Hans-Rosenthal-Platz 512,Saarlouis,Saarland,66740,20071203,666525.10
Lucas,Kelly,3539 Harris Circle,Marysville,Washington,98270,20080505,666525.10
Seth,Kelly,1616 Kentucky Dr.,Olympia,Washington,98501,20070730,666525.10
Krista,Alvarez,5556 Poppy Place,Maidenhead,England,SL67RJ,20070428,703791.04
Xavier,Kelly,1657 Almond Avenue,Burien,Washington,98168,20070801,666525.10
Krista,Jimenez,8632 River Ash Court,Cranbourne,Victoria,3977,20070917,703791.04
Krista,Moreno,3371 Thors Bay Road,Townsville,Queensland,4810,20050810,685158.07
Krista,Munoz,Am Karlshof 888,Duesseldorf,Hessen,40434,20080513,666525.10
Krista,Alonso,5951 Snowberry Court,Sydney,New South Wales,1002,20071121,685158.07
Dalton,Kelly,9987 Roseann Dr.,Warrington,England,WA1,20071220,666525.10
Krista,Romero,Zeiter Weg 9922,Hamburg,Hamburg,20354,20060512,685158.07
Carlos,Sanders,4179 Green St.,Corvallis,Oregon,97330,20071014,703791.04
Angel,Sanders,7384 Diokmo Ct.,Langley,British Columbia,V3A 4R2,20071211,703791.04
Isaiah,Sanders,8879 Alray Dr.,Langley,British Columbia,V3A 4R2,20080506,703791.04
Joy,Serrano,2333 Fillet Ave,North Sydney,New South Wales,2055,20080228,703791.04
Krista,Gutierrez,254, rue de Bas Marin,Lille,Nord,59000,20061211,741056.98
Alex,Sanders,2338 Mozden Lane,Sedro Woolley,Washington,98284,20080406,703791.04
Krista,Torres,2603 Brenda Circle,Beverly Hills,California,90210,20080504,685158.07
Evan,Sanders,6743 E. Leland,Burlingame,California,94010,20070124,703791.04
Mason,Sanders,3111 Creekridge Lane,Royal Oak,British Columbia,V8X,20080323,703791.04
Isaac,Sandberg,7770 Mota Dr.,Shawnee,British Columbia,V8Z 4N5,20071020,722424.01
Krista,Gill,4399 Trembath Court,Warrington,England,WA1,20071113,647892.13
Jesse,Sanders,4393 Chianti Pl.,Seattle,Washington,98104,20071021,703791.04
Krista,Vazquez,2396 Mink Court,Townsville,Queensland,4810,20080106,703791.04
Krista,Blanco,4215 Greenhills Circle,Sydney,New South Wales,1002,20080408,685158.07
Sean,Sanders,9306 Cleveland Road,Langley,British Columbia,V3A 4R2,20080111,703791.04
Krista,Ramos,Potsdamer Straße 1929,Ingolstadt,Bayern,85049,20080108,666525.10
Timothy,Sanders,8838 Kirker Pass Road,Bellingham,Washington,98225,20071124,703791.04
Patrick,Sanders,4006 Sullivan Ave.,Mill Valley,California,94941,20071226,703791.04
Krista,Carlson,5983 Meadowlark Court,Sunbury,Victoria,3429,20071019,703791.04
Brian,Sanders,3793 Apollo Way,Lake Oswego,Oregon,97034,20080727,703791.04
Bryce,Sanders,1870 Blue Ridge Dr.,Beaverton,Oregon,97005,20071122,703791.04
Nathaniel,Sanders,1911 Pinecrest Dr.,Issaquah,Washington,98027,20080424,703791.04
Krista,Suarez,Postenweg 5752,München,Hamburg,80074,20080522,685158.07
Chase,Sandberg,4144 Mary Dr.,Langley,British Columbia,V3A 4R2,20080309,722424.01
Juan,Sanders,7094 Salvio St.,Lynnwood,Washington,98036,20080510,703791.04
Joy,Ramos,9564 Wiget Lane,Sunbury,Victoria,3429,20061220,666525.10
Krista,Sanz,1522 Azalea Ave.,Maidenhead,England,SL67RJ,20070823,647892.13
Sebastian,Sanders,5680 Camelback Ct.,Edmonds,Washington,98020,20080622,703791.04
Cole,Sanders,7, rue des Vendangeurs,Bobigny,Seine Saint Denis,93000,20080115,703791.04
Jared,Sanders,Altendorfer Straße 9,Erlangen,Bayern,91054,20070828,703791.04
Bryan,Sanders,6494 Green Valley Rd.,Chula Vista,California,91910,20080526,703791.04
Garrett,Sanders,8243 Atrice Lane,Bellflower,California,90706,20080102,703791.04
Steven,Sanders,4612 A St.,Vancouver,British Columbia,V7L 4J4,20060919,703791.04
Krista,Ortega,Wertheimer Straße 899,Hamburg,Hamburg,20354,20080304,685158.07
Adrian,Sanders,Knaackstr 659,Erlangen,Bayern,91054,20070426,703791.04
Felicia,Martin,6492 Cunningham Way,Sunbury,Victoria,3429,20070815,685158.07
Cody,Sanders,5893 Wiget Lane,Newport Beach,California,92625,20080412,703791.04
Felicia,Gomez,9790 Berrellesa St.,Wollongong,New South Wales,2500,20051122,666525.10
Charles,Sanders,807 Winton Dr.,Wollongong,New South Wales,2500,20080602,703791.04
Felicia,Ruiz,7538 Adobe Dr,Burbank,California,91502,20080614,647892.13
Felicia,Diaz,6896 Camino Norte,Caloundra,Queensland,4551,20071021,647892.13
Devin,Sanders,340 Danesta Dr.,Bendigo,Victoria,3550,20060610,703791.04
Eduardo,Sanders,8162 Olympic Dr.,Lake Oswego,Oregon,97034,20080625,703791.04
Richard,Sanders,7948 Sony Hill Circle,Peterborough,England,PB12,20080117,703791.04
Marcus,Sanders,3371 Thors Bay Road,Chula Vista,California,91910,20071110,703791.04
Felicia,Jimenez,786 Eastgate Ave,Bendigo,Victoria,3550,20051029,703791.04
Damien,Chander,9941 Stonehedge Dr.,Perth,South Australia,6006,20051011,703791.04
Joy,Carlson,6791 Creekside Drive,Hobart,Tasmania,7001,20071106,703791.04
Felicia,Moreno,7613 Orwood Dr,Sunbury,Victoria,3429,20061018,685158.07
Felicia,Munoz,3936 Cleveland Rd.,Seaford,Victoria,3198,20080311,666525.10
Ian,Sanders,6066 Laguna Street,Daly City,California,94015,20070911,703791.04
Lucas,Sanders,4398 Clayburn Road,Shawnee,British Columbia,V8Z 4N5,20080102,703791.04
Felicia,Alonso,2427 Notre Dame Ave.,Leeds,England,LE18,20071101,685158.07
Seth,Sanders,7348 Indianhead Way,Torrance,California,90505,20070922,703791.04
Xavier,Sanders,8589 Shannon Ln.,Langley,British Columbia,V3A 4R2,20071010,703791.04
Dalton,Sanders,1794 Portside Ct.,National City,California,91950,20080208,703791.04
